RC 4,125000
BF 2,89950
66 H,75000
62 H,55000
8 GN,48000
8 XV,32000
9 UF,31000
DES 51E,25000
TJM 11,25000
96 MD,25000
97 MK,22950
43 MC,22000
DES 5Y,20000
BEN 1W,19900
FIJ 2,18500
PMS 3,18000
PHO 68E,17500
IG 100,17500
11 DSW,16000
JAN 6S,16000
JHZ 1,16000
JAM 65B,15500
JAM 65M,15500
CAZ 51,15000
RSE 11,15000
DAZ 8,15000
HGZ 1,15000
TEZ 9,15000
TGZ 1,15000
TKZ 1,15000
YHZ 1,13900
1 GYD,13500
90 LN,13500
1111 DE,13000
ANN 7S,12950
OXZ 1,12900
NSH 8,12500
JAN 6A,12000
JAN 6C,12000
JAN 6R,12000
XGV 1,12000
J24 CEY,10000
K24 ROL,9900
KEZ 114,9900
L64 NNE,9900
M61 VOR,9900
MAR 16M,9900
75 NN,9900
LKE 11Y,9500
94 AJM,9500
WIL 71,9500
K81 RAN,8900
ONE 11S,8900
DAN 7C,8900
JAK 6Y,8900
MIA 877,8800
WKE 11Y,8500
JDS 19,8500
WIL 54,8500
XXI 80,8500
PIW 9,8500
VRW 8,8500
AMY 5J,7800
DEB 9E,7800
RJM 67,7700
ANN 16G,7500
ASH 70Y,7500
PJC 777,7500
AMY 2S,7500
AMY 8J,7500
DRH 33,7500
JSW 19,7500
VKY 7,7500
ANN 16C,6900
BRU 61E,6900
C41 RLO,6900
DYL 99N,6900
LYN 55Y,6900
RAJ 99V,6900
222 FM,6900
ALF 2E,6900
BOB 1W,6900
CAZ 70,6900
DAV 6J,6900
HAZ 20,6900
JUD 6Y,6900
LEE 2S,6900
LEE 3B,6900
LYN 5G,6900
MJB 1S,6900
OXI 10,6900
BNS 4,6900
NPS 9,6900
PJZ 4,6900
PPS 6,6800
IBZ 911,6500
LYN 51Y,6500
MHB 50,6500
MSL 50,6500
JOC 1K,5900
K31 THJ,5800
JIL 76,5800
CAZ 47,5600
ALZ 114,5500
ANG 38D,5500
JEN 11N,5500
RWS 300,5500
13 DJD,5500
DAZ 61,5500
HIL 69,5500
KAZ 55,5500
NAZ 51,5500
NG 181,5500
PWE 8B,5500
J23 PER,4990
J24 ALA,4990
J26 ONS,4990
J28 ONS,4990
AMY 90C,4970
IFZ 786,4900
LYN 15S,4900
506 IL,4900
KAZ 47,4900
KAZ 48,4900
KAZ 89,4900
KAZ 92,4900
KAZ 95,4900
KAZ 98,4900
DAN 41S,4800
ROB 15S,4800
RSW 500,4800
14 JBG,4800
61 JBR,4800
ALX 1N,4800
BAS 88,4800
DJI 81,4800
GEZ 10,4800
JAZ 49,4800
JAZ 86,4800
JGM 61,4800
JMC 1S,4800
MCA 5H,4800
RGZ 8,4800
PSS 500,4750
BAZ 83,4750
VHU 11,4600
RGZ 4,4600
3000 XZ,4500
BOB 10D,4500
FAZ 144,4500
JAN 35E,4500
JAZ 122,4500
JAZ 144,4500
JCZ 911,4500
JEN 63Y,4500
JHZ 911,4500
K24 CEY,4500
K24 CYS,4500
K31 THN,4500
KAZ 114,4500
KAZ 144,4500
L14 TLE,4500
LEE 44H,4500
LNZ 113,4500
LNZ 115,4500
LUI 161,4500
LUI 610,4500
LUI 910,4500
LYN 33T,4500
MC 7283,4500
PAM 91A,4500
PNE 11L,4500
RIA 700,4500
TAZ 105,4500
VJI 911,4500
71 BMR,4500
BAZ 43,4500
BAZ 82,4500
BAZ 91,4500
BAZ 92,4500
BOB 2C,4500
BPS 88,4500
DES 5E,4500
DHZ 11,4500
ELA 1D,4500
HIL 54,4500
HIL 89,4500
JAZ 43,4500
JAZ 48,4500
JAZ 84,4500
JEZ 20,4500
JEZ 60,4500
JIL 68,4500
KPS 14,4500
MAZ 62,4500
PAT 5P,4500
RSE 55,4500
SUS 2Y,4500
AYZ 5,4500
MGZ 6,4500
POY 8,4500
RGZ 3,4500
TGZ 3,4500
TGZ 8,4500
TRZ 3,4500
WJZ 7,4500
MAZ 37,4250
ASH 99R,4200
JJM 361,4200
JON 35N,4200
JON 35T,4200
IJI 26,4200
RCT 85,4200
TIA 87,4200
BYZ 4,4200
BYZ 5,4200
FSZ 8,4200
YJZ 6,4200
YNZ 5,4200
WIL 117,3990
UFZ 5,3950
NXZ 6,3900
1320 DH,3850
WGZ 4,3850
4000 RD,3800
DAN 63E,3800
DEB 48B,3800
DSZ 111,3800
JAM 41D,3800
JAN 11F,3800
MAZ 996,3800
RB 9515,3800
ABZ 67,3800
ABZ 68,3800
GEZ 12,3800
M5 MJC,3800
MJI 62,3800
PAT 9R,3800
PWS 82,3800
TEZ 64,3800
IGZ 6,3800
VHZ 6,3800
9 RXV,3750
GIG 161,3600
RAZ 121,3600
BAZ 114,3500
BAZ 144,3500
BOB 77S,3500
CDO 14N,3500
DAN 65R,3500
DJS 728,3500
DW 3592,3500
FAZ 414,3500
GIG 112,3500
GIG 114,3500
GIG 116,3500
GIG 117,3500
GIG 119,3500
GIG 122,3500
GIG 144,3500
GIG 188,3500
GPH 41R,3500
IFZ 911,3500
J21 PAT,3500
J26 DES,3500
JOH 17A,3500
K21 AUS,3500
K25 ROL,3500
K25 THY,3500
K26 ROL,3500
K26 THY,3500
K27 THY,3500
K28 ROL,3500
K29 THY,3500
KLZ 911,3500
KRZ 911,3500
MCZ 911,3500
MD 1043,3500
MGZ 911,3500
N21 NAS,3500
NIA 724,3500
REZ 911,3500
RJI 911,3500
SKZ 911,3500
SLZ 911,3500
VIL 911,3500
WIL 114,3500
WIL 119,3500
505 FW,3500
FIL 82,3500
LNZ 71,3500
MRZ 10,3500
TAZ 70,3500
TEZ 49,3500
TEZ 88,3500
IGZ 8,3500
LRZ 8,3500
LRZ 9,3500
NHZ 8,3500
NXZ 8,3500
JCH 296,3400
